session_id,account_id,ip_address,device_fingerprint,login_time,mfa_changed,geo_location,login_success,failed_attempts_prior
SESS-001029,ACCT-00152,146.38.164.114,DEV-4568,2026-03-04T19:33:00,False,Atlanta,True,1
SESS-001030,ACCT-00200,92.70.231.125,DEV-1016,2026-03-04T06:55:00,False,Atlanta,True,1
SESS-001031,ACCT-00089,216.41.191.222,DEV-4219,2026-03-05T03:07:00,False,New York,True,1
SESS-001032,ACCT-00071,208.90.3.34,DEV-7181,2026-03-04T06:21:00,False,Boston,True,0
SESS-001033,ACCT-00144,9.109.158.164,DEV-6672,2026-03-05T02:55:00,False,New York,True,0
SESS-001034,ACCT-00153,116.203.24.61,DEV-1778,2026-03-04T19:38:00,False,Miami,True,0
SESS-001035,ACCT-00155,70.208.235.174,DEV-6701,2026-03-04T13:01:00,False,Miami,True,0
SESS-001036,ACCT-00138,62.217.49.12,DEV-2237,2026-03-04T10:59:00,False,Houston,True,0
SESS-001037,ACCT-00115,224.160.51.63,DEV-5006,2026-03-04T07:39:00,False,Miami,True,1
SESS-001038,ACCT-00016,41.76.1.26,DEV-4850,2026-03-04T16:35:00,False,Boston,True,0
SESS-001039,ACCT-00093,9.100.39.226,DEV-7336,2026-03-04T11:55:00,False,Boston,True,0
SESS-001040,ACCT-00186,57.212.4.61,DEV-9805,2026-03-04T20:01:00,False,Dallas,True,0
SESS-001041,ACCT-00167,254.125.194.154,DEV-1206,2026-03-04T22:20:00,False,Atlanta,True,1
SESS-001042,ACCT-00166,48.23.21.6,DEV-6793,2026-03-04T22:27:00,False,Chicago,True,0
SESS-001043,ACCT-00066,200.25.242.234,DEV-1144,2026-03-04T09:24:00,False,Atlanta,True,0
SESS-001044,ACCT-00112,94.14.164.27,DEV-3954,2026-03-05T01:08:00,False,Houston,True,1
SESS-001045,ACCT-00002,196.56.41.160,DEV-5338,2026-03-04T08:45:00,False,Miami,True,1
SESS-001046,ACCT-00067,156.241.72.158,DEV-7478,2026-03-04T20:20:00,False,Seattle,True,1
SESS-001047,ACCT-00100,48.232.219.128,DEV-2282,2026-03-05T02:28:00,False,Houston,True,1
SESS-001048,ACCT-00115,177.212.72.217,DEV-7973,2026-03-04T09:58:00,False,Houston,True,1
SESS-001049,ACCT-00103,196.195.225.140,DEV-4584,2026-03-04T19:42:00,False,New York,True,1
SESS-001050,ACCT-00094,26.100.244.192,DEV-5693,2026-03-04T21:39:00,False,New York,True,0
SESS-001051,ACCT-00187,168.147.194.247,DEV-2127,2026-03-05T05:27:00,False,Miami,True,1
SESS-001052,ACCT-00101,127.217.104.187,DEV-4578,2026-03-04T12:00:00,False,New York,True,1
SESS-001053,ACCT-00175,107.49.152.45,DEV-2675,2026-03-04T21:36:00,False,Seattle,True,0
SESS-001054,ACCT-00076,154.203.215.54,DEV-7810,2026-03-04T09:50:00,False,Miami,True,1
SESS-001055,ACCT-00007,81.193.198.152,DEV-9364,2026-03-04T19:15:00,False,Atlanta,True,0
SESS-001056,ACCT-00056,200.118.1.8,DEV-5559,2026-03-05T01:04:00,False,Boston,True,0
SESS-001057,ACCT-00125,59.205.116.177,DEV-2290,2026-03-05T03:52:00,False,Seattle,True,0
SESS-001058,ACCT-00192,30.85.247.240,DEV-1944,2026-03-05T02:16:00,False,Denver,True,1
SESS-001059,ACCT-00154,12.135.25.97,DEV-3378,2026-03-04T08:11:00,False,Dallas,True,0
SESS-001060,ACCT-00021,33.80.143.123,DEV-3032,2026-03-04T11:48:00,False,Boston,True,0
SESS-001061,ACCT-00006,115.205.27.218,DEV-8871,2026-03-04T09:53:00,False,Seattle,True,1
SESS-001062,ACCT-00135,168.129.244.229,DEV-5667,2026-03-04T23:46:00,False,Dallas,True,1
SESS-001063,ACCT-00160,42.69.54.126,DEV-3035,2026-03-04T16:46:00,False,Los Angeles,True,1
SESS-001064,ACCT-00140,253.213.182.133,DEV-2555,2026-03-04T17:27:00,False,Boston,True,0
SESS-001065,ACCT-00003,55.160.208.221,DEV-4985,2026-03-04T22:48:00,False,Los Angeles,True,1
SESS-001066,ACCT-00052,153.236.187.214,DEV-6773,2026-03-04T11:44:00,False,Atlanta,True,0
SESS-001067,ACCT-00191,27.214.156.156,DEV-7725,2026-03-04T20:08:00,False,Houston,True,1
SESS-001068,ACCT-00144,147.108.27.101,DEV-9690,2026-03-04T09:01:00,False,Chicago,True,0
SESS-001069,ACCT-00030,211.6.255.20,DEV-7979,2026-03-05T03:56:00,False,Atlanta,True,1
SESS-001070,ACCT-00049,44.58.199.57,DEV-4186,2026-03-05T05:44:00,False,Denver,True,0
SESS-001071,ACCT-00062,221.168.137.149,DEV-NEW-14801,2026-03-05T02:57:00,True,Lagos,True,3
SESS-001072,ACCT-00063,154.182.151.96,DEV-9452,2026-03-04T11:34:00,False,Seattle,True,0
SESS-001073,ACCT-00088,175.63.78.124,DEV-5562,2026-03-04T14:00:00,False,Houston,True,0
SESS-001074,ACCT-00038,28.224.139.18,DEV-4018,2026-03-04T17:40:00,False,Seattle,True,0
SESS-001075,ACCT-00162,214.252.215.230,DEV-3940,2026-03-04T14:40:00,False,Los Angeles,True,0
SESS-001076,ACCT-00181,32.202.119.147,DEV-5278,2026-03-04T07:16:00,False,Seattle,True,1
SESS-001077,ACCT-00026,65.162.119.25,DEV-6143,2026-03-05T00:56:00,False,Denver,True,0
SESS-001078,ACCT-00199,3.240.204.134,DEV-NEW-96701,2026-03-04T14:16:00,False,Bucharest,True,3
SESS-001079,ACCT-00167,170.156.185.226,DEV-9820,2026-03-05T05:44:00,False,Atlanta,True,0
SESS-001080,ACCT-00162,144.90.55.118,DEV-8920,2026-03-04T07:05:00,False,Houston,True,1
SESS-001081,ACCT-00167,108.205.32.18,DEV-4378,2026-03-04T09:10:00,False,Houston,True,1
SESS-001082,ACCT-00050,8.244.69.31,DEV-8845,2026-03-04T21:27:00,False,Houston,True,1
SESS-001083,ACCT-00003,79.67.87.166,DEV-3797,2026-03-04T12:09:00,False,Miami,True,0
SESS-001084,ACCT-00177,208.31.210.173,DEV-5024,2026-03-04T13:50:00,False,Chicago,True,0
SESS-001085,ACCT-00112,25.51.158.75,DEV-5398,2026-03-04T06:29:00,False,Chicago,True,1
SESS-001086,ACCT-00195,40.15.80.178,DEV-5579,2026-03-04T15:14:00,False,Houston,True,1
SESS-001087,ACCT-00002,113.210.179.180,DEV-2488,2026-03-04T16:30:00,False,Los Angeles,True,1
SESS-001088,ACCT-00169,107.140.4.157,DEV-NEW-85491,2026-03-04T17:28:00,True,Bucharest,True,10
SESS-001089,ACCT-00090,159.33.98.120,DEV-1637,2026-03-05T00:24:00,False,Seattle,True,1
SESS-001090,ACCT-00163,254.47.28.131,DEV-3934,2026-03-04T17:05:00,False,Denver,True,0
SESS-001091,ACCT-00171,7.102.162.99,DEV-6235,2026-03-04T08:24:00,False,Dallas,True,1
SESS-001092,ACCT-00047,254.89.18.163,DEV-3859,2026-03-05T02:15:00,False,Houston,True,1
SESS-001093,ACCT-00098,150.216.88.199,DEV-3750,2026-03-04T20:46:00,False,Dallas,True,1
SESS-001094,ACCT-00060,24.128.47.214,DEV-2071,2026-03-04T19:05:00,False,Boston,True,0
SESS-001095,ACCT-00156,204.118.156.33,DEV-5594,2026-03-05T03:12:00,False,Chicago,True,1
SESS-001096,ACCT-00001,46.96.138.105,DEV-4134,2026-03-05T04:59:00,False,Houston,True,1
SESS-001097,ACCT-00173,59.121.131.54,DEV-8743,2026-03-05T02:38:00,False,Seattle,True,0
SESS-001098,ACCT-00189,232.130.19.130,DEV-8121,2026-03-04T20:53:00,False,Seattle,True,1
SESS-001099,ACCT-00045,46.196.68.142,DEV-6402,2026-03-05T01:11:00,False,Seattle,True,0
SESS-001100,ACCT-00116,211.11.177.42,DEV-9569,2026-03-04T17:36:00,False,Dallas,True,1
SESS-001101,ACCT-00156,216.4.127.146,DEV-7994,2026-03-04T22:22:00,False,Dallas,True,1
SESS-001102,ACCT-00073,154.49.240.104,DEV-6376,2026-03-04T17:00:00,False,New York,True,1
SESS-001103,ACCT-00118,134.103.2.10,DEV-6574,2026-03-05T00:45:00,False,Miami,True,0
SESS-001104,ACCT-00141,55.140.145.190,DEV-7585,2026-03-04T21:32:00,False,Denver,True,1
SESS-001105,ACCT-00111,157.132.233.5,DEV-7694,2026-03-05T00:23:00,False,Los Angeles,True,1
SESS-001106,ACCT-00180,6.221.26.22,DEV-5273,2026-03-05T03:55:00,False,Dallas,True,1
SESS-001107,ACCT-00022,205.133.229.27,DEV-6516,2026-03-04T13:20:00,False,Denver,True,1
SESS-001108,ACCT-00092,1.173.39.139,DEV-9276,2026-03-04T17:07:00,False,Denver,True,0
SESS-001109,ACCT-00176,170.149.133.145,DEV-3960,2026-03-04T22:46:00,False,Houston,True,1
SESS-001110,ACCT-00178,157.222.167.5,DEV-5558,2026-03-04T18:33:00,False,Seattle,True,0
SESS-001111,ACCT-00166,105.117.248.88,DEV-6093,2026-03-04T19:57:00,False,New York,True,0
SESS-001112,ACCT-00183,231.91.222.19,DEV-8727,2026-03-04T15:01:00,False,Boston,True,0
SESS-001113,ACCT-00085,77.17.66.85,DEV-1912,2026-03-04T10:14:00,False,Houston,True,1
SESS-001114,ACCT-00181,191.88.192.224,DEV-5929,2026-03-04T20:36:00,False,Boston,True,0
SESS-001115,ACCT-00162,133.147.125.195,DEV-7671,2026-03-04T14:30:00,False,Boston,True,0
SESS-001116,ACCT-00172,132.179.113.5,DEV-2385,2026-03-04T17:01:00,False,New York,True,0
SESS-001117,ACCT-00196,148.193.170.22,DEV-4414,2026-03-05T00:44:00,False,New York,True,1
SESS-001118,ACCT-00165,38.250.235.90,DEV-9588,2026-03-04T18:35:00,False,Denver,True,1
SESS-001119,ACCT-00013,84.212.75.14,DEV-4183,2026-03-04T19:13:00,False,Denver,True,0
SESS-001120,ACCT-00065,55.132.206.131,DEV-7185,2026-03-04T15:36:00,False,Houston,True,0
SESS-001121,ACCT-00027,247.77.100.57,DEV-7074,2026-03-05T05:00:00,False,Atlanta,True,1
SESS-001122,ACCT-00023,115.112.63.227,DEV-8315,2026-03-04T07:37:00,False,Miami,True,1
SESS-001123,ACCT-00092,45.211.69.100,DEV-5014,2026-03-04T20:36:00,False,Denver,True,1
SESS-001124,ACCT-00138,131.250.253.68,DEV-9123,2026-03-04T07:24:00,False,Seattle,True,1
SESS-001125,ACCT-00176,241.146.171.36,DEV-6802,2026-03-04T14:10:00,False,Houston,True,1
SESS-001126,ACCT-00192,225.14.122.122,DEV-7378,2026-03-04T14:39:00,False,Atlanta,True,1
SESS-001127,ACCT-00143,68.76.11.246,DEV-8864,2026-03-04T06:51:00,False,Denver,True,1
SESS-001128,ACCT-00091,114.179.102.77,DEV-2446,2026-03-05T02:22:00,False,Los Angeles,True,1
SESS-001129,ACCT-00194,167.106.30.160,DEV-1953,2026-03-04T13:05:00,False,New York,True,0
SESS-001130,ACCT-00147,204.209.190.102,DEV-6850,2026-03-04T07:08:00,False,Boston,True,0
SESS-001131,ACCT-00062,88.125.170.168,DEV-7924,2026-03-04T14:59:00,False,Seattle,True,0
SESS-001132,ACCT-00088,222.66.210.111,DEV-1522,2026-03-04T12:50:00,False,New York,True,0
SESS-001133,ACCT-00067,189.40.35.16,DEV-5022,2026-03-05T01:28:00,False,Miami,True,1
SESS-001134,ACCT-00108,177.204.160.21,DEV-NEW-21372,2026-03-05T02:28:00,True,Unknown,True,8
SESS-001135,ACCT-00129,202.141.205.110,DEV-2253,2026-03-04T21:17:00,False,Miami,True,1
SESS-001136,ACCT-00121,131.209.249.172,DEV-1000,2026-03-04T09:10:00,False,Miami,True,1
SESS-001137,ACCT-00188,172.196.75.182,DEV-1259,2026-03-04T19:38:00,False,Seattle,True,0
SESS-001138,ACCT-00095,151.191.8.135,DEV-2110,2026-03-05T02:29:00,False,Miami,True,0
SESS-001139,ACCT-00180,1.92.95.128,DEV-7927,2026-03-04T13:54:00,False,Miami,True,0
SESS-001140,ACCT-00081,175.123.216.45,DEV-3548,2026-03-04T22:25:00,False,Los Angeles,True,1
SESS-001141,ACCT-00015,225.45.198.97,DEV-1528,2026-03-04T13:22:00,False,Miami,True,1
SESS-001142,ACCT-00079,55.46.129.117,DEV-9197,2026-03-04T14:18:00,False,Seattle,True,0
SESS-001143,ACCT-00067,212.65.1.49,DEV-6362,2026-03-04T16:19:00,False,Dallas,True,1
SESS-001144,ACCT-00073,43.115.246.166,DEV-4697,2026-03-05T04:56:00,False,Seattle,True,0
SESS-001145,ACCT-00138,180.208.211.80,DEV-9141,2026-03-05T05:16:00,False,Atlanta,True,1
SESS-001146,ACCT-00025,236.187.39.130,DEV-4078,2026-03-04T12:56:00,False,New York,True,0
SESS-001147,ACCT-00091,69.214.162.137,DEV-2286,2026-03-04T12:40:00,False,Seattle,True,0
SESS-001148,ACCT-00160,94.85.60.126,DEV-6371,2026-03-05T00:21:00,False,Seattle,True,0
SESS-001149,ACCT-00148,204.38.87.249,DEV-7145,2026-03-05T05:07:00,False,Seattle,True,1
SESS-001150,ACCT-00133,97.235.176.195,DEV-3913,2026-03-04T09:46:00,False,Houston,True,0
SESS-001151,ACCT-00025,137.46.21.188,DEV-1909,2026-03-04T16:37:00,False,Houston,True,0
SESS-001152,ACCT-00067,67.65.88.80,DEV-3572,2026-03-04T12:27:00,False,Los Angeles,True,1
SESS-001153,ACCT-00148,251.26.52.45,DEV-2037,2026-03-04T14:15:00,False,Boston,True,1
SESS-001154,ACCT-00040,76.46.44.76,DEV-7579,2026-03-04T12:35:00,False,Los Angeles,True,0
SESS-001155,ACCT-00064,92.185.100.218,DEV-1884,2026-03-05T03:53:00,False,Los Angeles,True,1
SESS-001156,ACCT-00058,207.157.151.3,DEV-NEW-68953,2026-03-04T08:00:00,False,Shenzhen,True,4
SESS-001157,ACCT-00013,93.155.160.82,DEV-8481,2026-03-04T19:54:00,False,Denver,True,1
SESS-001158,ACCT-00061,84.155.61.201,DEV-4010,2026-03-04T16:25:00,False,Dallas,True,0
SESS-001159,ACCT-00037,220.136.174.40,DEV-1902,2026-03-05T02:57:00,False,Denver,True,1
SESS-001160,ACCT-00176,235.52.11.108,DEV-2714,2026-03-05T03:05:00,False,Denver,True,1
SESS-001161,ACCT-00177,16.67.81.171,DEV-5096,2026-03-04T06:35:00,False,Chicago,True,0
SESS-001162,ACCT-00104,212.64.77.176,DEV-2371,2026-03-04T20:14:00,False,Atlanta,True,1
SESS-001163,ACCT-00164,201.195.195.245,DEV-3392,2026-03-05T04:11:00,False,New York,True,0
SESS-001164,ACCT-00162,205.44.1.3,DEV-6656,2026-03-05T01:33:00,False,Dallas,True,0
SESS-001165,ACCT-00036,163.180.252.34,DEV-3173,2026-03-05T03:38:00,False,Boston,True,1
SESS-001166,ACCT-00013,38.15.23.246,DEV-8590,2026-03-04T11:23:00,False,Miami,True,1
SESS-001167,ACCT-00158,66.97.237.241,DEV-3000,2026-03-04T10:23:00,False,Chicago,True,1
SESS-001168,ACCT-00023,231.22.169.174,DEV-9384,2026-03-04T12:21:00,False,New York,True,0
SESS-001169,ACCT-00162,5.194.22.74,DEV-1469,2026-03-04T19:38:00,False,Chicago,True,0
SESS-001170,ACCT-00068,217.153.244.68,DEV-NEW-69133,2026-03-04T18:14:00,False,Shenzhen,True,8
SESS-001171,ACCT-00011,66.42.169.112,DEV-7424,2026-03-04T06:47:00,False,Miami,True,0
SESS-001172,ACCT-00010,85.181.220.207,DEV-3204,2026-03-04T19:16:00,False,Houston,True,1
SESS-001173,ACCT-00136,114.195.177.109,DEV-4893,2026-03-04T23:25:00,False,Los Angeles,True,0
SESS-001174,ACCT-00100,107.65.70.216,DEV-1377,2026-03-04T07:47:00,False,Los Angeles,True,0
SESS-001175,ACCT-00187,98.4.143.124,DEV-5539,2026-03-05T00:58:00,False,Atlanta,True,0
SESS-001176,ACCT-00193,55.8.106.85,DEV-2986,2026-03-04T06:31:00,False,Miami,True,1
SESS-001177,ACCT-00187,244.148.157.19,DEV-2999,2026-03-04T11:45:00,False,Miami,True,1
SESS-001178,ACCT-00145,60.157.225.33,DEV-4921,2026-03-04T18:20:00,False,Dallas,True,1
SESS-001179,ACCT-00024,122.110.28.210,DEV-6429,2026-03-04T19:57:00,False,Houston,True,0
SESS-001180,ACCT-00169,3.130.206.209,DEV-9662,2026-03-04T22:50:00,False,Denver,True,1
SESS-001181,ACCT-00098,152.85.188.199,DEV-9762,2026-03-04T11:05:00,False,Chicago,True,0
SESS-001182,ACCT-00135,231.0.56.135,DEV-4577,2026-03-05T00:18:00,False,Chicago,True,0
SESS-001183,ACCT-00096,230.175.218.138,DEV-5882,2026-03-04T20:54:00,False,Denver,True,1
SESS-001184,ACCT-00105,5.204.142.83,DEV-4584,2026-03-04T23:08:00,False,Atlanta,True,1
SESS-001185,ACCT-00188,213.243.171.38,DEV-2300,2026-03-04T17:06:00,False,Houston,True,1
SESS-001186,ACCT-00163,83.176.168.154,DEV-3599,2026-03-04T22:18:00,False,Boston,True,1
SESS-001187,ACCT-00071,248.141.44.248,DEV-2054,2026-03-04T21:36:00,False,Miami,True,1
SESS-001188,ACCT-00176,110.227.165.195,DEV-2971,2026-03-04T11:20:00,False,Los Angeles,True,1
SESS-001189,ACCT-00109,69.208.182.202,DEV-6214,2026-03-04T13:38:00,False,Los Angeles,True,1
SESS-001190,ACCT-00200,228.57.206.113,DEV-9673,2026-03-04T16:36:00,False,Dallas,True,1
SESS-001191,ACCT-00061,234.25.105.90,DEV-9262,2026-03-04T06:16:00,False,Chicago,True,0
SESS-001192,ACCT-00029,215.19.43.195,DEV-6362,2026-03-04T12:32:00,False,Dallas,True,1
SESS-001193,ACCT-00167,237.143.74.33,DEV-9590,2026-03-04T11:53:00,False,Miami,True,0
SESS-001194,ACCT-00079,43.245.195.106,DEV-1799,2026-03-05T02:29:00,False,Dallas,True,1
SESS-001195,ACCT-00112,245.42.17.71,DEV-1132,2026-03-04T07:40:00,False,Houston,True,0
SESS-001196,ACCT-00077,215.170.112.113,DEV-4965,2026-03-04T08:27:00,False,Seattle,True,1
SESS-001197,ACCT-00103,27.177.167.67,DEV-5465,2026-03-04T22:35:00,False,Denver,True,0
SESS-001198,ACCT-00089,229.201.20.158,DEV-8166,2026-03-04T11:15:00,False,Atlanta,True,1
SESS-001199,ACCT-00192,163.70.253.35,DEV-1787,2026-03-04T19:45:00,False,Seattle,True,0
SESS-001200,ACCT-00102,160.32.54.154,DEV-3509,2026-03-04T16:12:00,False,Boston,True,1
SESS-001201,ACCT-00105,237.78.186.189,DEV-1697,2026-03-05T03:23:00,False,Chicago,True,0
SESS-001202,ACCT-00092,215.111.125.221,DEV-1321,2026-03-05T04:09:00,False,Atlanta,True,1
SESS-001203,ACCT-00088,36.45.81.99,DEV-3988,2026-03-05T00:44:00,False,Denver,True,1
SESS-001204,ACCT-00056,102.244.136.74,DEV-7478,2026-03-04T18:39:00,False,New York,True,1
SESS-001205,ACCT-00144,213.246.175.22,DEV-2639,2026-03-04T06:45:00,False,Dallas,True,0
SESS-001206,ACCT-00117,18.78.141.77,DEV-2572,2026-03-04T18:38:00,False,Miami,True,0
SESS-001207,ACCT-00087,110.141.91.134,DEV-5006,2026-03-04T09:25:00,False,Boston,True,1
SESS-001208,ACCT-00170,113.227.222.90,DEV-7213,2026-03-04T15:17:00,False,Seattle,True,0
SESS-001209,ACCT-00124,78.134.107.164,DEV-NEW-50097,2026-03-04T17:07:00,False,Moscow,True,9
SESS-001210,ACCT-00138,27.172.210.205,DEV-3862,2026-03-04T22:48:00,False,Chicago,True,0
SESS-001211,ACCT-00150,220.27.249.104,DEV-4948,2026-03-05T02:54:00,False,Miami,True,0
SESS-001212,ACCT-00089,119.238.63.14,DEV-1782,2026-03-05T02:15:00,False,Los Angeles,True,0
SESS-001213,ACCT-00086,117.117.147.158,DEV-5306,2026-03-04T21:46:00,False,Houston,True,0
SESS-001214,ACCT-00169,124.68.88.91,DEV-6984,2026-03-05T00:18:00,False,Atlanta,True,1
SESS-001215,ACCT-00103,88.138.249.80,DEV-2560,2026-03-04T13:37:00,False,Denver,True,1
SESS-001216,ACCT-00167,159.160.77.61,DEV-3368,2026-03-04T13:18:00,False,Boston,True,1
SESS-001217,ACCT-00096,214.176.248.192,DEV-5938,2026-03-04T06:36:00,False,Atlanta,True,1
SESS-001218,ACCT-00129,104.22.79.202,DEV-9698,2026-03-04T19:57:00,False,Miami,True,0
SESS-001219,ACCT-00199,62.109.154.114,DEV-1030,2026-03-04T11:43:00,False,Miami,True,0
SESS-001220,ACCT-00120,207.227.49.66,DEV-9072,2026-03-04T19:40:00,False,Dallas,True,1
SESS-001221,ACCT-00185,63.148.63.143,DEV-6722,2026-03-05T05:40:00,False,Seattle,True,1
SESS-001222,ACCT-00011,128.145.190.183,DEV-7593,2026-03-04T13:23:00,False,New York,True,0
SESS-001223,ACCT-00119,212.198.51.5,DEV-NEW-20201,2026-03-05T02:46:00,True,Shenzhen,True,3
SESS-001224,ACCT-00169,113.18.196.118,DEV-5418,2026-03-04T09:34:00,False,Dallas,True,0
SESS-001225,ACCT-00126,153.91.160.81,DEV-2603,2026-03-05T05:55:00,False,Denver,True,0
SESS-001226,ACCT-00029,149.121.217.114,DEV-7583,2026-03-04T18:27:00,False,Houston,True,1
SESS-001227,ACCT-00051,62.188.182.181,DEV-9637,2026-03-04T22:36:00,False,Dallas,True,1
SESS-001228,ACCT-00012,33.68.109.70,DEV-2398,2026-03-04T21:30:00,False,Houston,True,0
SESS-001229,ACCT-00089,157.3.38.70,DEV-4105,2026-03-04T12:37:00,False,New York,True,1
SESS-001230,ACCT-00080,80.116.221.104,DEV-4686,2026-03-05T03:40:00,False,Seattle,True,1
SESS-001231,ACCT-00183,106.226.32.244,DEV-5391,2026-03-05T01:22:00,False,Boston,True,0
SESS-001232,ACCT-00051,3.26.233.173,DEV-4740,2026-03-05T04:47:00,False,Seattle,True,1
SESS-001233,ACCT-00094,100.12.89.250,DEV-6614,2026-03-04T11:14:00,False,Chicago,True,1
SESS-001234,ACCT-00061,208.135.34.37,DEV-9299,2026-03-04T22:04:00,False,Boston,True,1
SESS-001235,ACCT-00110,23.64.65.245,DEV-4213,2026-03-04T09:32:00,False,Chicago,True,0
SESS-001236,ACCT-00068,83.81.193.22,DEV-2772,2026-03-04T11:40:00,False,Dallas,True,1
SESS-001237,ACCT-00165,216.170.156.101,DEV-6217,2026-03-04T11:00:00,False,Atlanta,True,1
SESS-001238,ACCT-00162,235.190.109.47,DEV-7140,2026-03-04T18:53:00,False,Seattle,True,1
SESS-001239,ACCT-00074,134.49.175.22,DEV-4503,2026-03-04T09:44:00,False,Denver,True,1
SESS-001240,ACCT-00049,176.173.73.15,DEV-4376,2026-03-04T06:37:00,False,Boston,True,0
SESS-001241,ACCT-00177,215.219.154.200,DEV-2633,2026-03-04T21:10:00,False,Boston,True,1
SESS-001242,ACCT-00128,98.68.84.8,DEV-2220,2026-03-04T14:52:00,False,Miami,True,0
SESS-001243,ACCT-00051,250.30.49.29,DEV-4024,2026-03-04T15:06:00,False,Atlanta,True,0
SESS-001244,ACCT-00139,3.100.0.131,DEV-8891,2026-03-04T19:17:00,False,Denver,True,1
SESS-001245,ACCT-00120,188.5.215.170,DEV-8916,2026-03-04T07:34:00,False,Denver,True,0
SESS-001246,ACCT-00140,97.73.191.1,DEV-8916,2026-03-04T21:52:00,False,Denver,True,1
SESS-001247,ACCT-00177,107.94.48.128,DEV-3413,2026-03-05T03:43:00,False,New York,True,1
SESS-001248,ACCT-00140,102.25.153.27,DEV-9208,2026-03-04T23:37:00,False,Denver,True,0
SESS-001249,ACCT-00012,42.198.152.168,DEV-6382,2026-03-05T04:54:00,False,Denver,True,1
SESS-001250,ACCT-00158,28.42.205.10,DEV-6290,2026-03-04T16:11:00,False,Houston,True,0
SESS-001251,ACCT-00100,204.16.249.166,DEV-1253,2026-03-04T14:32:00,False,Houston,True,1
SESS-001252,ACCT-00034,30.230.27.32,DEV-2132,2026-03-05T04:35:00,False,Seattle,True,0
SESS-001253,ACCT-00049,37.200.237.245,DEV-1176,2026-03-05T00:35:00,False,Atlanta,True,1
SESS-001254,ACCT-00045,237.126.34.154,DEV-5079,2026-03-04T17:20:00,False,Denver,True,0
SESS-001255,ACCT-00200,103.1.71.45,DEV-2852,2026-03-04T11:51:00,False,Denver,True,0
SESS-001256,ACCT-00141,94.141.5.37,DEV-4799,2026-03-04T21:32:00,False,Houston,True,1
SESS-001257,ACCT-00140,212.152.98.175,DEV-2354,2026-03-04T23:11:00,False,New York,True,1
SESS-001258,ACCT-00093,218.43.245.80,DEV-6538,2026-03-04T17:08:00,False,Miami,True,1
SESS-001259,ACCT-00147,181.176.62.7,DEV-3669,2026-03-05T05:33:00,False,Los Angeles,True,1
SESS-001260,ACCT-00013,39.125.96.23,DEV-6413,2026-03-04T09:01:00,False,Seattle,True,1
SESS-001261,ACCT-00145,87.232.51.127,DEV-9076,2026-03-04T13:31:00,False,Los Angeles,True,1
SESS-001262,ACCT-00180,89.210.231.233,DEV-NEW-17468,2026-03-04T07:06:00,True,Unknown,True,5
SESS-001263,ACCT-00065,98.2.168.24,DEV-7425,2026-03-05T05:50:00,False,Miami,True,0
SESS-001264,ACCT-00195,152.164.106.62,DEV-8343,2026-03-05T00:57:00,False,Denver,True,1
SESS-001265,ACCT-00030,196.206.234.119,DEV-8136,2026-03-04T21:28:00,False,New York,True,0
SESS-001266,ACCT-00100,84.232.119.216,DEV-2311,2026-03-04T16:35:00,False,Atlanta,True,0
SESS-001267,ACCT-00012,68.215.231.86,DEV-9189,2026-03-04T12:02:00,False,Miami,True,1
SESS-001268,ACCT-00030,139.143.22.151,DEV-5972,2026-03-04T16:18:00,False,Atlanta,True,0
SESS-001269,ACCT-00030,100.10.174.217,DEV-5743,2026-03-04T17:45:00,False,Chicago,True,1
SESS-001270,ACCT-00014,229.184.153.206,DEV-8820,2026-03-05T01:55:00,False,Denver,True,0
SESS-001271,ACCT-00027,245.242.200.79,DEV-8365,2026-03-04T22:31:00,False,Seattle,True,1
SESS-001272,ACCT-00173,88.236.76.132,DEV-8469,2026-03-04T20:16:00,False,Chicago,True,0
SESS-001273,ACCT-00100,76.172.137.242,DEV-1405,2026-03-04T13:10:00,False,Houston,True,0
SESS-001274,ACCT-00156,98.178.213.3,DEV-8108,2026-03-05T05:23:00,False,Denver,True,0
SESS-001275,ACCT-00167,18.111.67.239,DEV-7713,2026-03-04T19:55:00,False,Boston,True,1
SESS-001276,ACCT-00009,227.225.233.113,DEV-7137,2026-03-04T21:06:00,False,Atlanta,True,0
SESS-001277,ACCT-00194,145.208.73.97,DEV-4650,2026-03-05T01:26:00,False,Atlanta,True,1
SESS-001278,ACCT-00151,18.43.28.243,DEV-8172,2026-03-04T21:09:00,False,Houston,True,1
SESS-001279,ACCT-00032,108.88.95.170,DEV-1532,2026-03-05T02:22:00,False,Denver,True,0
SESS-001280,ACCT-00074,50.123.26.202,DEV-3344,2026-03-04T13:54:00,False,Houston,True,0
SESS-001281,ACCT-00065,202.205.14.214,DEV-7190,2026-03-04T06:46:00,False,Dallas,True,1
SESS-001282,ACCT-00182,103.176.66.49,DEV-6587,2026-03-04T06:04:00,False,Atlanta,True,1
SESS-001283,ACCT-00083,79.46.69.130,DEV-6630,2026-03-05T02:26:00,False,Houston,True,1
SESS-001284,ACCT-00184,202.195.135.65,DEV-9700,2026-03-04T07:07:00,False,Boston,True,1
SESS-001285,ACCT-00074,63.54.59.247,DEV-9524,2026-03-04T17:37:00,False,New York,True,1
SESS-001286,ACCT-00043,232.73.3.83,DEV-5056,2026-03-04T16:36:00,False,Atlanta,True,1
SESS-001287,ACCT-00195,94.170.15.123,DEV-7951,2026-03-04T10:30:00,False,Boston,True,1
